Compound_Name,File_Name,Pose_Number,Affinity,CNNaffinity,CNNvariance,Intramolecular_energy,SMILES
 ZINC000028254994,IHAAMN.xaa_ligand_1877_docked.pdbqt,5.0,-5.35725,5.04121,0.16289,1.20604,N(C1=[C][C]=C([C]=[C]1)[C]N1C(=O)[C]=[C]C1=O)S(=O)(=O)C1=C([C]=C([C]=[C]1)Cl)C(F)(F)F	
 ZINC000072272712,IHAAMN.xaa_ligand_1878_docked.pdbqt,9.0,-4.5706,5.46784,0.10046,-1.78273,N(C(=O)[C]1[C][C][C]N1C(=O)[C]1[C][C][C][C][C]1)[C][C](C1=C([C]=[C][C]=[C]1)O[C])N1[C][C][C][C][C]1	
 ZINC000014805662,IHAAMN.xaa_ligand_1879_docked.pdbqt,3.0,-5.84351,5.46087,0.08004,-1.41515,c1(noc(n1)[C]Sc1n[nH]c(n1)[C][C][C]1[C][C][C][C]1)[C]C(=O)NC1=[C][C]=[C][C]=C1O[C]	
 ZINC000014805662,IHAAMN.xaa_ligand_1880_docked.pdbqt,4.0,-5.93298,5.6653,0.11576,-1.23697,c1(noc(n1)[C]S[C]1N=C([N]N1)[C][C][C]1[C][C][C][C]1)[C]C(=O)NC1=[C][C]=[C][C]=C1O[C]	
 ZINC000072272713,IHAAMN.xaa_ligand_1881_docked.pdbqt,8.0,-4.87332,5.31445,0.10033,-1.74621,N(C(=O)[C]1[C][C][C]N1C(=O)[C]1[C][C][C][C][C]1)[C][C](C1=[C][C]=[C][C]=C1O[C])N1[C][C][C][C][C]1	
 ZINC000072272711,IHAAMN.xaa_ligand_1882_docked.pdbqt,7.0,-4.6232,5.60687,0.04289,-1.83486,N(C(=O)[C]1[C][C][C]N1C(=O)[C]1[C][C][C][C][C]1)[C][C](C1=[C][C]=[C][C]=C1O[C])N1[C][C][C][C][C]1	
 ZINC000032860411,IHAAMN.xaa_ligand_1883_docked.pdbqt,1.0,-5.78444,5.23152,0.18562,-1.12281,C1(=[C][C]N([C][C]1)[C][C](O)[C]OC1=[C][C]=C([C]=C1[C])[C])C1=C([C]=C([C]=C1O[C])O[C])O[C]	
 ZINC000032860411,IHAAMN.xaa_ligand_1884_docked.pdbqt,2.0,-5.62322,5.16554,0.18645,-1.23281,C1(=[C][C]N([C][C]1)[C][C](O)[C]OC1=[C][C]=C([C]=C1[C])[C])C1=C([C]=C([C]=C1O[C])O[C])O[C]	
 ZINC000032860410,IHAAMN.xaa_ligand_1885_docked.pdbqt,6.0,-5.39108,5.07447,0.14967,-0.9802,C1(=[C][C]N([C][C]1)[C][C](O)[C]OC1=[C][C]=C([C]=C1[C])[C])C1=C([C]=C([C]=C1O[C])O[C])O[C]	
 ZINC000032860410,IHAAMN.xaa_ligand_1886_docked.pdbqt,5.0,-5.18592,4.94749,0.1371,-1.16435,C1(=[C][C]N([C][C]1)[C][C](O)[C]OC1=[C][C]=C([C]=C1[C])[C])C1=C([C]=C([C]=C1O[C])O[C])O[C]	
 ZINC000003356919,IHAAMN.xaa_ligand_1887_docked.pdbqt,1.0,-6.17023,4.94061,0.24915,-0.65738,C1(=[C][C]=C([C]=[C]1)NC(=O)C1=[C][C]=C2O[C][C]OC2=[C]1)S(=O)(=O)NC1=C([C]=[C][C]=[C]1)O[C]	
 ZINC000032860421,IHAAMN.xaa_ligand_1888_docked.pdbqt,3.0,-5.13923,4.4606,0.10223,-0.78676,N1([C][C][C]N([C][C]1)C(=O)[C]OC1=[C][C]=C([C]=[C]1)Br)[C]C1=[C][C]=C([C]=[C]1)O[C]	
 ZINC000032860421,IHAAMN.xaa_ligand_1889_docked.pdbqt,7.0,-4.70569,4.48244,0.26385,-0.92596,N1([C][C][C]N([C][C]1)C(=O)[C]OC1=[C][C]=C([C]=[C]1)Br)[C]C1=[C][C]=C([C]=[C]1)O[C]	
 ZINC000003358727,IHAAMN.xaa_ligand_1890_docked.pdbqt,7.0,-5.99206,5.62049,0.10478,-0.68681,C1(=[C][C]=C([C]=[C]1)NC(=O)[C][C]C1=[C]NC2=[C][C]=[C][C]=C12)S(=O)(=O)NC1=NC(=[C]C(=N1)[C])[C]	
 ZINC000013041584,IHAAMN.xaa_ligand_1891_docked.pdbqt,2.0,-5.58174,5.25181,0.33444,-1.10864,C1(=[C][C]=C([C]=[C]1)S(=O)(=O)N1[C][C][C][C][C][C]1)NS(=O)(=O)C1=[C]C(=[C][C]=[C]1)Cl	
 ZINC000012536300,IHAAMN.xaa_ligand_1892_docked.pdbqt,3.0,-4.34625,4.67383,0.21817,-0.67088,S(=O)(=O)(C1=C(C(=[C]C(=[C]1)Cl)Br)O[C])NC1=C(S[C]=[C]1)C(=O)O[C]	
 ZINC000003368317,IHAAMN.xaa_ligand_1893_docked.pdbqt,4.0,-4.79364,5.40832,0.12479,-2.15813,C1(=C([C]=[C][C]=[C]1)C(=O)NC1=C([C]=C([C]=[C]1)O[C])O[C])NS(=O)(=O)C1=[C][C]=C([C]=[C]1)O[C]	
 ZINC000022936202,IHAAMN.xaa_ligand_1894_docked.pdbqt,7.0,-5.13301,5.35361,0.3286,-0.9048,n1(c2[C]=[C]C(=[C]c2nc1[C]N1[C][C]N([C][C]1)[C][C])NC(=O)[C]OC1=[C][C]=C([C]=[C]1)[C])[C][C]	
 ZINC000022936204,IHAAMN.xaa_ligand_1895_docked.pdbqt,8.0,-5.05696,5.14486,0.10936,-0.68594,n1(c2[C]=[C]C(=[C]c2nc1[C]N1[C][C]N([C][C]1)[C][C])NC(=O)[C]OC1=[C]C(=[C][C]=[C]1)[C])[C][C]	
 ZINC000058150990,IHAAMN.xaa_ligand_1896_docked.pdbqt,7.0,-5.05102,5.19284,0.0958,-1.11594,[C]([C])(C1=C([C]=[C]C(=[C]1)F)N1[C][C]N([C][C]1)[C][C])NC(=O)/[C]=[C]/C1=[C]C2=C([C]=[C]1)O[C]O2	
 ZINC000058150994,IHAAMN.xaa_ligand_1897_docked.pdbqt,2.0,-5.54936,5.11911,0.33933,-1.11626,[C]([C])(C1=C([C]=[C]C(=[C]1)F)N1[C][C]N([C][C]1)[C][C])NC(=O)/[C]=[C]/C1=[C]C2=C([C]=[C]1)O[C]O2	
 ZINC000058159517,IHAAMN.xaa_ligand_1898_docked.pdbqt,2.0,-4.81317,4.88322,0.11192,-1.29663,[C][C](C1=C([C]=[C]C(=[C]1)F)N1[C][C]N([C][C]1)[C])NC(=O)C1=[C]C(=[C][C]=C1F)Br	
 ZINC000058159518,IHAAMN.xaa_ligand_1899_docked.pdbqt,1.0,-6.38989,5.0452,0.20783,-1.25161,[C][C](C1=C([C]=[C]C(=[C]1)F)N1[C][C]N([C][C]1)[C])NC(=O)C1=[C]C(=[C][C]=C1F)Br	
 ZINC000028290124,IHAAMN.xaa_ligand_1900_docked.pdbqt,3.0,-5.3881,4.87126,0.15408,-0.78678,N(C(=O)C1=[C]C(=O)C2=C([C]=[C]C(=[C]2)Br)O1)[C][C](C1=[C][C]=C([C])[C]=[C]1)N([C])[C]	
 ZINC000028290121,IHAAMN.xaa_ligand_1901_docked.pdbqt,1.0,-6.32279,5.61823,0.04975,-0.28665,N(C(=O)C1=[C]C(=O)C2=C([C]=[C]C(=[C]2)Br)O1)[C][C](C1=[C][C]=C([C])[C]=[C]1)N([C])[C]	
 ZINC000058171830,IHAAMN.xaa_ligand_1902_docked.pdbqt,2.0,-4.70927,5.06632,0.23905,-2.16946,[C]([C])(C1=[C]C(=[C][C]=C1N1[C][C]N([C][C]1)[C][C])F)NC(=O)[C]OC1=C([C]=[C][C]=[C]1)O[C][C]	
 ZINC000058171832,IHAAMN.xaa_ligand_1903_docked.pdbqt,8.0,-4.89275,5.07042,0.46057,-1.42213,[C]([C])(C1=C([C]=[C]C(=[C]1)F)N1[C][C]N([C][C]1)[C][C])NC(=O)[C]OC1=[C][C]=[C][C]=C1O[C][C]	
 ZINC000028290765,IHAAMN.xaa_ligand_1904_docked.pdbqt,5.0,-5.09113,4.97075,0.28768,-0.80609,N(C(=O)C1=[C]C(=O)C2=[C][C]=C([C]=C2O1)Br)[C][C](C1=[C][C]=C([C])[C]=[C]1)N([C])[C]	
 ZINC000028290768,IHAAMN.xaa_ligand_1905_docked.pdbqt,1.0,-6.08004,5.8217,0.15969,-0.73162,N(C(=O)C1=[C]C(=O)C2=C([C]=C([C]=[C]2)Br)O1)[C][C](C1=[C][C]=C([C])[C]=[C]1)N([C])[C]	
 ZINC000013059099,IHAAMN.xaa_ligand_1906_docked.pdbqt,5.0,-5.25908,5.18559,0.18987,-0.6666,C1(=[C][C]=C([C]=[C]1)S(=O)(=O)N1[C][C][C][C][C][C]1)NS(=O)(=O)C1=[C][C]=[C][C]=C1Cl	
 ZINC000028292799,IHAAMN.xaa_ligand_1907_docked.pdbqt,8.0,-5.73621,5.55679,0.07239,-1.5461,C(=O)(N[C][C](N1[C][C][C][C][C]1)C1=[C][C]=[C][C]=[C]1)C1=NN([C]=[C]C1=O)C1=[C][C]=C([C])C(=[C]1)[C]	
 ZINC000028292801,IHAAMN.xaa_ligand_1908_docked.pdbqt,5.0,-5.6426,5.68689,0.05773,-1.46072,C(=O)(N[C][C](N1[C][C][C][C][C]1)C1=[C][C]=[C][C]=[C]1)C1=NN([C]=[C]C1=O)C1=[C][C]=C([C])C(=[C]1)[C]	
 ZINC000012752536,IHAAMN.xaa_ligand_1909_docked.pdbqt,9.0,-5.08859,5.63943,0.10241,-1.93712,C1(=[C][C]=C(C(=[C]1)NS(=O)(=O)C1=[C][C]=C([C]=[C]1)F)Cl)C(=O)/N=c/1\[nH]c2=[C][C]=[C][C]=c2[nH]1	
 ZINC000032865956,IHAAMN.xaa_ligand_1910_docked.pdbqt,4.0,-5.03792,5.17615,0.049,-2.17597,C1(=C([C]=[C][C]=[C]1)NS(=O)(=O)C1=[C][C]=C([C]=[C]1)Cl)C(=O)O[C]C1=C(O[C]=[C]1)C(=O)O[C]	
 ZINC000014867705,IHAAMN.xaa_ligand_1911_docked.pdbqt,6.0,-4.90229,5.30213,0.34986,1.0058,S(=O)(=O)(C1=C([C]=C([C]=[C]1)Cl)C(F)(F)F)NC1=[C]C(=[C][C]=C1[C])S(=O)(=O)[C]	
 ZINC000014870970,IHAAMN.xaa_ligand_1912_docked.pdbqt,1.0,-6.55405,5.51036,0.06835,-1.31689,N(C1=C([C]=[C]C(=[C]1)C(F)(F)F)N1[C]=[C][C]=N1)S(=O)(=O)C1=[C][C]=C2C(=[C]1)[C][C]C(=O)N2	
 ZINC000014870112,IHAAMN.xaa_ligand_1913_docked.pdbqt,4.0,-4.75707,5.15307,0.20346,-0.7279,[C]C1=C(C(=[C]C(=[C]1)S(=O)(=O)N([C])[C])NS(=O)(=O)C1=C(C(=[C][C]=[C]1)Cl)Cl)[C]	
 ZINC000014879162,IHAAMN.xaa_ligand_1914_docked.pdbqt,7.0,-5.3618,5.32709,0.18505,-1.17423,[C]1([C][C][C@]2([C][C]N([C][C]2)[C]C2=[C]C(=[C][C]=[C]2)C(F)(F)F)O1)[C]NC(=O)[C]1[C][C][C]O1	
 ZINC000014879161,IHAAMN.xaa_ligand_1915_docked.pdbqt,3.0,-5.83276,5.19431,0.3534,-0.91149,[C]1([C][C][C@]2([C][C]N([C][C]2)[C]C2=[C]C(=[C][C]=[C]2)C(F)(F)F)O1)[C]NC(=O)[C]1[C][C][C]O1	
 ZINC000014879160,IHAAMN.xaa_ligand_1916_docked.pdbqt,1.0,-5.79277,4.99106,0.50713,-1.14644,[C]1([C][C][C@]2([C][C]N([C][C]2)[C]C2=[C]C(=[C][C]=[C]2)C(F)(F)F)O1)[C]NC(=O)[C]1[C][C][C]O1	
 ZINC000021444650,IHAAMN.xaa_ligand_1917_docked.pdbqt,1.0,-5.39851,5.52009,0.04092,-2.23803,N(C(=O)[C]S[C]1N=C([N]N1)C1=[C][C]=C([C]=[C]1)Cl)[C](C1=N[C]=[C]N1[C])C1=[C][C]=[C][C]=[C]1	
 ZINC000033528076,IHAAMN.xaa_ligand_1918_docked.pdbqt,2.0,-5.57206,5.12554,0.16112,-0.69872,C1(=[C][C]=C([C]=[C]1)S(=O)(=O)NC1=C([C]=[C][C]=[C]1)O[C])/[C]=[C]\C(=O)NC1=[C]N=C([C]=[C]1)O[C]	
 ZINC000003569907,IHAAMN.xaa_ligand_1919_docked.pdbqt,3.0,-5.08736,5.27076,0.08256,-1.30152,C1(=[C]C(=C([C]=[C]1)[C])S(=O)(=O)NC1=C([C]=[C][C]=[C]1)O[C])C(=O)N[C]C1=[C][C]=[C][C]=C1O[C]	
 ZINC000003587767,IHAAMN.xaa_ligand_1920_docked.pdbqt,2.0,-5.19831,4.86497,0.09076,-0.2211,C1(=[C][C]=C(O1)[C]S(=O)(=O)[C]C1=[C][C]=C([C]=[C]1)Cl)C(=O)N[C][C]N([C])[C][C][C][C]	
 ZINC000014883215,IHAAMN.xaa_ligand_1921_docked.pdbqt,3.0,-4.9317,5.73146,0.0256,-1.19401,[C](c1nnc2[C][C]N([C][C]n12)[C]/[C]=[C]/[C]([C])[C])(NC(=O)C1=[C][C]=C(O1)[C]O[C])[C][C]([C])[C]	
 ZINC000058438706,IHAAMN.xaa_ligand_1922_docked.pdbqt,3.0,-4.80002,5.28152,0.05102,-1.41547,C(=O)(NC1=[C][C]=[C]C(=[C]1)[C]N1[C][C]S[C][C]1)[C]Sc1n([C])c(nn1)C1=[C][C]=[C]S1	
 ZINC000014883213,IHAAMN.xaa_ligand_1923_docked.pdbqt,1.0,-5.53667,5.49809,0.09902,-1.28101,[C](c1nnc2[C][C]N([C][C]n12)[C]/[C]=[C]/[C]([C])[C])(NC(=O)C1=[C][C]=C(O1)[C]O[C])[C][C]([C])[C]	
 ZINC000058449051,IHAAMN.xaa_ligand_1924_docked.pdbqt,6.0,-6.09055,5.38575,0.20957,-1.02284,C1(=C([C]=[C][C]=[C]1)NC(=O)[C]N[C]C1=[C][C]=C([C]=[C]1)F)C(=O)N[C][C]C1=[C][C]=C([C]=[C]1)O[C]	
 ZINC000031225725,IHAAMN.xaa_ligand_1925_docked.pdbqt,8.0,-5.1134,4.79484,0.09089,-0.63125,N1([C][C][C]N([C][C]1)C(=O)[C]1[C][C][C]N(C(=O)C2=[C][C]=C([C]=[C]2)[C])[C]1)[C]C1=[C][C]=C([C])[C]=[C]1	
 ZINC000031225728,IHAAMN.xaa_ligand_1926_docked.pdbqt,7.0,-5.18153,5.01489,0.13718,-0.78417,N1([C][C][C]N([C][C]1)C(=O)[C]1[C][C][C]N(C(=O)C2=[C][C]=C([C]=[C]2)[C])[C]1)[C]C1=[C][C]=C([C])[C]=[C]1	
 ZINC000014885355,IHAAMN.xaa_ligand_1927_docked.pdbqt,6.0,-5.71166,5.12398,0.08795,-0.70281,C(=O)(N1[C][C][C]([C][C]1)[N@]1[C][C](O[C]([C])[C]1)[C])C1=NOC(=[C]1)[C]OC1=[C]C(=C([C])[C]=[C]1)[C]	
 ZINC000041089509,IHAAMN.xaa_ligand_1928_docked.pdbqt,1.0,-6.0451,5.37061,0.01823,-1.51423,C1(=C([C]=C([C]=[C]1)[C])NS(=O)(=O)C1=[C][C]=[C][C]=[C]1)O[C]C1=[C]C(=O)N2C(=[C]SC2=N1)[C]	
 ZINC000013075556,IHAAMN.xaa_ligand_1929_docked.pdbqt,6.0,-5.44823,5.40572,0.06404,-1.18308,[C]C1=C([C]=C([C]=[C]1)S(=O)(=O)N1[C][C][C][C][C]1)NC(=O)[C]N[C]([C])C1=[C][C]=[C]C(=[C]1)F	
 ZINC000013075558,IHAAMN.xaa_ligand_1930_docked.pdbqt,7.0,-5.47549,5.36665,0.05788,-1.21918,[C]C1=C([C]=C([C]=[C]1)S(=O)(=O)N1[C][C][C][C][C]1)NC(=O)[C]N[C]([C])C1=[C][C]=[C]C(=[C]1)F	
 ZINC000031338972,IHAAMN.xaa_ligand_1931_docked.pdbqt,7.0,-6.34205,5.50953,0.08813,-0.67861,[C]1([C][C][C]N(C(=O)C2=C3[C]=[C][C]=[C]C3=[C][C]=[C]2)[C]1)C(=O)N[C][C]N1[C][C]C2=C([C]=[C][C]=[C]2)[C]1	
 ZINC000031338969,IHAAMN.xaa_ligand_1932_docked.pdbqt,3.0,-6.69044,5.87206,0.2942,-0.97068,[C]1([C][C][C]N(C(=O)C2=[C][C]=[C]C3=[C][C]=[C][C]=C23)[C]1)C(=O)N[C][C]N1[C][C]C2=C([C]=[C][C]=[C]2)[C]1	
 ZINC000012432387,IHAAMN.xaa_ligand_1933_docked.pdbqt,6.0,-4.94595,5.1097,0.08435,-0.51823,N1([C][C]2[C][C]([N@]3[C][C][C][C@@]23C1=O)C1=[C][C]=C(S1)NC(=O)[C])[C]C1=C([C]=[C][C]=[C]1)O[C]	
 ZINC000014889386,IHAAMN.xaa_ligand_1934_docked.pdbqt,3.0,-5.2626,5.35721,0.21412,-1.17947,C1(=C([C]=C([C]=[C]1)c1nc2=[C][C]=[C][C]=c2s1)[C]N([C])[C])O[C]C(=O)N[C]C([C])([C])O[C]	
 ZINC000028535049,IHAAMN.xaa_ligand_1935_docked.pdbqt,7.0,-5.49237,5.34571,0.05954,-0.64349,c1(nn(c(=S)n1NC1=[C][C]=N[C]=[C]1)[C]C(=O)C1=[C]C(=C([C]=[C]1)Cl)C(F)(F)F)N	
 ZINC000031557211,IHAAMN.xaa_ligand_1936_docked.pdbqt,6.0,-5.32656,5.35743,0.24176,-1.21738,[C]1([C][C]N([C][C]1)[C]C1=[C]C(=O)N2[C]=[C]SC2=N1)[C](C1=[C][C]=C([C]=[C]1)F)[C]C(=O)O[C][C]	
 ZINC000031557212,IHAAMN.xaa_ligand_1937_docked.pdbqt,1.0,-6.05095,5.28144,0.05669,-1.06073,[C]1([C][C]N([C][C]1)[C]C1=[C]C(=O)N2[C]=[C]SC2=N1)[C](C1=[C][C]=C([C]=[C]1)F)[C]C(=O)O[C][C]	
 ZINC000031668374,IHAAMN.xaa_ligand_1938_docked.pdbqt,1.0,-6.18502,5.42625,0.12653,-1.02041,N(C1=[C][C]=C([C]=[C]1)[C@]12[C][C]3[C][C]([C][C]([C]3)[C]2)[C]1)S(=O)(=O)C1=[C]N(C(=[C]1)C(=O)N[C])[C]	
 ZINC000012458855,IHAAMN.xaa_ligand_1939_docked.pdbqt,3.0,-5.38545,5.58511,0.23466,-1.13677,[C@]1([C][C]N([C][C]1)[C]C1=[C][C]=[C]C(=[C]1)O[C][C]O)(C(=O)O[C][C])[C][C]OC1=[C][C]=[C][C]=[C]1	
 ZINC000031721746,IHAAMN.xaa_ligand_1940_docked.pdbqt,1.0,-5.4178,5.02834,0.30514,-0.08037,C1(=[C][C]=C([C]=[C]1)S(=O)(=O)[C]1[C][C][C][C]1)NS(=O)(=O)C1=C([C]=[C][C]=[C]1)Br	
 ZINC000031721157,IHAAMN.xaa_ligand_1941_docked.pdbqt,6.0,-4.97804,4.9217,0.21814,-0.88296,C1(=C([C]=C([C]=[C]1)NS(=O)(=O)C1=[C][C]=C([C]=C1F)F)Cl)O[C]C(=O)N([C][C])[C][C]	
 ZINC000031797377,IHAAMN.xaa_ligand_1942_docked.pdbqt,1.0,-5.56979,5.84525,0.03837,-0.75822,C(=O)(C1=[C]C2=C(N([C]=[C]2)S(=O)(=O)[C][C])[C]=[C]1)[C]Sc1n[nH]c(n1)[C][C][C]1[C][C][C][C]1	
 ZINC000031797377,IHAAMN.xaa_ligand_1943_docked.pdbqt,3.0,-5.49466,5.86789,0.20793,-0.70475,C(=O)(C1=[C][C]=C2N([C]=[C]C2=[C]1)S(=O)(=O)[C][C])[C]S[C]1N=C([N]N1)[C][C][C]1[C][C][C][C]1	
 ZINC000031807315,IHAAMN.xaa_ligand_1944_docked.pdbqt,4.0,-5.63679,5.65076,0.11457,0.27947,[C]c1nn(c2NC(=O)[C]S[C](c12)C1=[C][C]=C([C]=[C]1)C(F)(F)F)C1=N[C]=NC2=N[C]N[C]12	
 ZINC000031807198,IHAAMN.xaa_ligand_1945_docked.pdbqt,3.0,-5.68098,5.59011,0.07033,0.47741,[C]c1nn(c2NC(=O)[C]S[C](c12)C1=[C][C]=C([C]=[C]1)O[C][C]([C])[C])C1=N[C]=NC2=N[C]N[C]12	
 ZINC000031806891,IHAAMN.xaa_ligand_1946_docked.pdbqt,2.0,-5.51369,5.41187,0.09529,1.12198,[C]c1nn(c2NC(=O)[C]S[C](c12)C1=C([C]=[C][C]=C1Cl)Cl)C1=N[C]=NC2=N[C]N[C]12	
 ZINC000031807319,IHAAMN.xaa_ligand_1947_docked.pdbqt,5.0,-5.63004,5.53156,0.06754,0.57539,[C]c1nn(c2NC(=O)[C]S[C](c12)C1=[C][C]=C([C]=[C]1)C(F)(F)F)C1=C2N[C]N=C2[N][C]=N1	
 ZINC000031806896,IHAAMN.xaa_ligand_1948_docked.pdbqt,1.0,-6.03864,5.56857,0.10677,1.18478,[C]c1nn(c2NC(=O)[C]S[C](c12)C1=C([C]=[C][C]=C1Cl)Cl)C1=N[C]=NC2=N[C]N[C]12	
 ZINC000031807194,IHAAMN.xaa_ligand_1949_docked.pdbqt,9.0,-5.13328,5.52413,0.0519,0.06749,[C]c1nn(c2NC(=O)[C]S[C](c12)C1=[C][C]=C([C]=[C]1)O[C][C]([C])[C])C1=N[C]=NC2=N[C]N[C]12	
 ZINC000031808106,IHAAMN.xaa_ligand_1950_docked.pdbqt,7.0,-5.66709,5.69116,0.53329,0.39624,[C]c1nn(c2NC(=O)[C]S[C](c12)C1=[C][C]=C([C]=C1Cl)Cl)C1=C2N[C]N=C2[N][C]=N1	
 ZINC000013096781,IHAAMN.xaa_ligand_1951_docked.pdbqt,7.0,-5.32615,5.49846,0.062,-1.32064,C1(=[C][C]=C([C]=[C]1)C(=O)N[C][C](C1=[C][C]=[C][C]=[C]1)[NH]([C])[C])S(=O)(=O)[N]C1=[C][C]=C([C])[C]=[C]1	
 ZINC000031808111,IHAAMN.xaa_ligand_1952_docked.pdbqt,5.0,-5.43852,5.40373,0.1168,0.75884,[C]c1nn(c2NC(=O)[C]S[C](c12)C1=C([C]=C([C]=[C]1)Cl)Cl)C1=N[C]=NC2=N[C]N[C]12	
 ZINC000012725564,IHAAMN.xaa_ligand_1953_docked.pdbqt,4.0,-4.6358,5.2055,0.28876,-1.63799,[C@]1([C][C]N([C][C]1)[C]C1=[C][C]=C([C]=[C]1)O[C][C]O)(C(=O)O[C][C])[C][C]OC1=[C][C]=[C][C]=[C]1	
 ZINC000012317819,IHAAMN.xaa_ligand_1954_docked.pdbqt,1.0,-5.80226,5.69315,0.09286,-1.12983,c1(c(nc2C(=[C][C]=[C]n12)[C])C(=O)N([C])[C][C]C1=[C][C]=[C][C]=[C]1)[C]N1[C][C][C][C]([C]1)[C]O[C]	
 ZINC000031811142,IHAAMN.xaa_ligand_1955_docked.pdbqt,8.0,-4.93684,5.48756,0.13757,-1.34956,[C]1([C]C(=O)Nc2n(nc([C])c12)C1=N[C]=NC2=C1N=[C]N2)C1=[C]C(=C([C]=[C]1)O[C])O[C]([C])[C]	
 ZINC000013096782,IHAAMN.xaa_ligand_1956_docked.pdbqt,5.0,-5.38769,5.72543,0.38601,-1.06184,C1(=[C][C]=C([C]=[C]1)C(=O)N[C][C](C1=[C][C]=[C][C]=[C]1)[NH]([C])[C])S(=O)(=O)[N]C1=[C][C]=C([C])[C]=[C]1	
 ZINC000031810147,IHAAMN.xaa_ligand_1957_docked.pdbqt,2.0,-5.31754,5.47322,0.0598,0.00417,[C]c1nn(c2NC(=O)[C]S[C](c12)C1=C([C]=[C][C]=[C]1)O[C][C]([C])[C])C1=N[C]=NC2=N[C]N[C]12	
 ZINC000031810151,IHAAMN.xaa_ligand_1958_docked.pdbqt,5.0,-5.11708,5.51868,0.05205,-0.12111,[C]c1nn(c2NC(=O)[C]S[C](c12)C1=[C][C]=[C][C]=C1O[C][C]([C])[C])C1=N[C]=NC2=N[C]N[C]12	
 ZINC000031812026,IHAAMN.xaa_ligand_1959_docked.pdbqt,1.0,-5.50688,5.48356,0.02363,0.46401,[C]c1nn(c2NC(=O)[C]S[C](c12)C1=[C][C]=[C][C]=C1C(F)(F)F)C1=C2N[C]N=C2[N][C]=N1	
 ZINC000031812022,IHAAMN.xaa_ligand_1960_docked.pdbqt,2.0,-5.68291,5.62208,0.66028,0.56561,[C]c1nn(c2NC(=O)[C]S[C](c12)C1=[C][C]=[C][C]=C1C(F)(F)F)C1=C2N[C]N=C2[N][C]=N1	
 ZINC000028638025,IHAAMN.xaa_ligand_1961_docked.pdbqt,4.0,-4.97839,5.17274,0.07375,-0.99081,C1(=[C]C(=[C][C]=[C]1)C(=O)N[C][C][NH]([C]([C])[C])[C]([C])[C])[N]S(=O)(=O)C1=[C]C(=[C][C]=C1[C])[C]	
 ZINC000031812070,IHAAMN.xaa_ligand_1962_docked.pdbqt,3.0,-5.64975,5.80435,0.19048,0.66382,[C]c1nn(c2NC(=O)[C]S[C](c12)C1=[C]C(=C([C]=[C]1)Cl)Cl)C1=C2N[C]N=C2[N][C]=N1	
 ZINC000031816625,IHAAMN.xaa_ligand_1963_docked.pdbqt,8.0,-5.20854,5.63372,0.11758,-1.56484,[C]([C]1C(=O)N[C]2N=C([N][N@]12)C1=[C][C]=C([C]=[C]1)[C])C(=O)NC1=[C][C]=C([C]=[C]1)C(=O)O[C][C][C][C]	
 ZINC000031816619,IHAAMN.xaa_ligand_1964_docked.pdbqt,4.0,-5.4486,5.59954,0.09539,-1.62176,[C]([C]1C(=O)N[C]2N=C([N][N@]12)C1=[C][C]=C([C]=[C]1)[C])C(=O)NC1=[C][C]=C([C]=[C]1)C(=O)O[C][C][C][C]	
 ZINC000012099117,IHAAMN.xaa_ligand_1965_docked.pdbqt,2.0,-5.78595,5.54993,0.10341,-1.18137,[C](NC(=O)C1=[C]C(=NN1)C1=[C][C]=[C][C]=[C]1)[C]([C])OC1=[C]C(=[C][C]=[C]1)[C]N1[C][C]S[C][C]1	
 ZINC000004064594,IHAAMN.xaa_ligand_1966_docked.pdbqt,1.0,-4.99931,5.03849,0.03705,-1.75641,[C]C1=NC(=O)N[C]([C]1C(=O)O[C]C1=[C][C]=[C][C]=[C]1)C1=[C]C(=[C][C]=[C]1)I	
 ZINC000085690593,IHAAMN.xaa_ligand_1967_docked.pdbqt,2.0,-5.74873,5.23288,0.03149,-0.51037,[C]1([C][C][C]N(C(=O)C2=NNC(=[C]2)C2=[C][C]=N[C]=[C]2)[C]1)C(=O)NC1=[C][C]=C(C(=[C]1)Cl)O[C]	
 ZINC000085690591,IHAAMN.xaa_ligand_1968_docked.pdbqt,1.0,-6.02612,5.23374,0.03262,-0.55214,[C]1([C][C][C]N(C(=O)C2=NNC(=[C]2)C2=[C][C]=N[C]=[C]2)[C]1)C(=O)NC1=[C][C]=C(C(=[C]1)Cl)O[C]	
 ZINC000012224236,IHAAMN.xaa_ligand_1969_docked.pdbqt,6.0,-4.86659,5.44472,0.24447,-1.30125,[C@]1([C][C]N([C][C]1)[C]C1=[C][C]=[C]N1C1=N[C]=[C][C]=N1)(C(=O)O[C][C])[C][C]OC1=[C][C]=[C][C]=[C]1	
 ZINC000013098219,IHAAMN.xaa_ligand_1970_docked.pdbqt,6.0,-5.73589,5.29824,0.19514,-0.93835,C1(=[C][C]=[C]C(=[C]1)NC(=O)[C]1[C][C]2[C][C][C][C](C2=O)[C]1)S(=O)(=O)NC1=C([C]=[C][C]=[C]1)O[C]	
 ZINC000014939292,IHAAMN.xaa_ligand_1971_docked.pdbqt,7.0,-5.20285,5.46199,0.21308,-0.49088,C1(=[C]C(=[C][C]=C1[C])C(=O)N[C]1[C][C][NH]([C][C]1)[C]([C])[C])S(=O)(=O)[N]C1=[C][C]=C([C])[C]=[C]1	
